loai,thanh_phan,trang_thai,so_lan_xuat_hien,meaning_en,meaning_vi,vi_du_tu,nguon,ly_do_loai
Root,thompson,Mới - chưa có ảnh,1,"a common English and Scottish surname, historically meaning ""son of Thomas""",Thompson (họ người),thompson,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,thornton,Mới - chưa có ảnh,1,a surname and place name of English origin,họ và tên địa danh có nguồn gốc Anh,thornton,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,tia,Mới - chưa có ảnh,1,a female given name,tên riêng nữ giới,tia,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,tim,Mới - chưa có ảnh,1,"a male given name, short for Timothy","tên riêng nam giới, gọi tắt của Timothy",tim,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,tokyo,Mới - chưa có ảnh,1,the capital city of Japan,"Tokyo, thủ đô của Nhật Bản",tokyo,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,tommy,Mới - chưa có ảnh,1,informal name for a British soldier; also a common male given name,cách gọi thân mật người lính Anh; cũng là tên riêng nam giới,tommy,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,toronto,Mới - chưa có ảnh,1,the largest city in Canada and the capital of Ontario,"Toronto, thành phố lớn nhất Canada",toronto,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,trajan,Mới - chưa có ảnh,1,"a Roman emperor who reigned from 98 to 117 AD, known for extensive conquests","Trajan, hoàng đế La Mã cổ đại",trajan,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,turin,Mới - chưa có ảnh,1,"a city in northern Italy, the host of the 2006 Winter Olympics.",thành phố Turin (miền bắc nước Ý).,turin,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,tut,Mới - chưa có ảnh,1,"used to express mild irritation, impatience, or disapproval","dùng để thể hiện sự khó chịu, không hài lòng nhẹ (tặc lưỡi)",tut,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,unesco,Mới - chưa có ảnh,1,"the United Nations Educational, Scientific and Cultural Organization","Tổ chức Giáo dục, Khoa học và Văn hóa Liên Hợp Quốc (UNESCO)",unesco,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,url,Mới - chưa có ảnh,1,the address of a resource on the internet (Uniform Resource Locator),"địa chỉ trang web, đường dẫn URL",url,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,uzbekistan,Mới - chưa có ảnh,1,a landlocked country in Central Asia,U-dơ-bê-ki-xtan (quốc gia ở Trung Á),uzbekistan,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,val,Mới - chưa có ảnh,2,,,"equivalent, prevalent",missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,valium,Mới - chưa có ảnh,1,"a trademark for the drug diazepam, used as a tranquilizer","Valium, tên thương hiệu của thuốc an thần diazepam",valium,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,vancouver,Mới - chưa có ảnh,1,a major city on the west coast of Canada,thành phố Vancouver (Canada),vancouver,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,verde,Mới - chưa có ảnh,1,"green (Spanish/Portuguese/Italian word, used in place names)","xanh lá (từ tiếng Tây Ban Nha/Bồ Đào Nha, thường dùng trong địa danh)",verde,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,vesuvius,Mới - chưa có ảnh,1,"an active volcano on the west coast of Italy, near Naples",núi lửa Vesuvius (Ý),vesuvius,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,victoria,Mới - chưa có ảnh,1,a female given name; also the name of a former British queen and of a state in Australia,tên riêng nữ; địa danh/tên nữ hoàng Victoria,victoria,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,vietnam,Mới - chưa có ảnh,1,,,vietnamese,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,vincent,Mới - chưa có ảnh,1,a common masculine given name,Vincent (tên riêng nam giới),vincent,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,virginia,Mới - chưa có ảnh,1,a state on the east coast of the United States,bang Virginia (Mỹ),virginia,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,volkswagen,Mới - chưa có ảnh,1,"a German automobile manufacturer, whose name means 'people's car'; also its vehicles","Volkswagen, hãng sản xuất ô tô của Đức (nghĩa đen 'xe hơi của nhân dân')",volkswagen,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,volvo,Mới - chưa có ảnh,1,a Swedish automobile manufacturer and brand,Volvo (hãng xe hơi của Thụy Điển),volvo,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,wallace,Mới - chưa có ảnh,1,a surname or given name,tên riêng/họ Wallace,wallace,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,walmart,Mới - chưa có ảnh,1,an American multinational chain of hypermarkets and discount department stores,chuỗi siêu thị/bán lẻ đa quốc gia của Mỹ (Walmart),walmart,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,walter,Mới - chưa có ảnh,1,a male given name,tên riêng nam giới (Walter),walter,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,washington,Mới - chưa có ảnh,1,"the capital city of the United States, or the U.S. state on the Pacific coast; also a common surname/first name (e.g. George Washington)",thủ đô Washington D.C. (hoặc bang Washington) của Mỹ; cũng là tên riêng (Washington),washington,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,webb,Mới - chưa có ảnh,1,a surname (e.g. the James Webb Space Telescope is named after NASA administrator James E. Webb),"họ Webb (tên riêng, ví dụ kính viễn vọng James Webb)",webb,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,wheatstone,Mới - chưa có ảnh,1,"a surname, notably that of Charles Wheatstone, associated with the Wheatstone bridge used in electrical measurement","họ (tên riêng), gắn với cầu Wheatstone trong điện học",wheatstone,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,wikipedia,Mới - chưa có ảnh,1,a free online encyclopedia written and edited collaboratively by volunteers,Wikipedia (bách khoa toàn thư trực tuyến),wikipedia,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,william,Mới - chưa có ảnh,1,a common male given name,tên riêng nam giới (William),william,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,willis,Mới - chưa có ảnh,1,a surname (e.g. actor Bruce Willis; the Willis Tower in Chicago),họ Willis (tên riêng),willis,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,wisconsin,Mới - chưa có ảnh,1,a state in the northern midwestern United States,bang Wisconsin (Mỹ),wisconsin,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,yale,Mới - chưa có ảnh,1,"a prestigious American university, or a brand of lock",Yale (trường đại học Mỹ; cũng là thương hiệu khóa),yale,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,york,Mới - chưa có ảnh,1,a city in northern England; also used in place names such as New York,thành phố York (Anh); cũng dùng trong tên gọi như New York,york,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,yosemite,Mới - chưa có ảnh,1,a national park in California known for its waterfalls and granite cliffs,công viên quốc gia Yosemite,yosemite,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,zagreb,Mới - chưa có ảnh,1,the capital and largest city of Croatia,"Zagreb, thủ đô của Croatia",zagreb,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,zaire,Mới - chưa có ảnh,1,"the former name (1971-1997) of the Democratic Republic of the Congo, also its currency",Zaire (tên cũ của CHDC Congo; cũng là đơn vị tiền tệ),zaire,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Root,zealand,Mới - chưa có ảnh,1,"A place name used in 'New Zealand', originally from a Dutch province.","Tên riêng (dùng trong 'New Zealand'), vốn là tên một tỉnh của Hà Lan.",zealand,missing_words_analyzed,chỉ viết hoa trong từ điển (tên riêng)
Word,amazon,Mới - chưa có ảnh,1,"a major river in South America, the largest by discharge volume in the world","sông Amazon, con sông lớn nhất thế giới tính theo lưu lượng nước, ở Nam Mỹ",amazon,missing_words_analyzed,nghĩa mô tả quốc gia/thành phố/địa danh
Word,chile,Mới - chưa có ảnh,1,"a long, narrow country in South America along the Pacific coast",Chile (quốc gia Nam Mỹ),chile,missing_words_analyzed,nghĩa mô tả quốc gia/thành phố/địa danh
Word,china,Mới - chưa có ảnh,2,"a country in East Asia, the world's most populous country.",Trung Quốc (một quốc gia ở Đông Á).,"china, chinese",missing_words_analyzed,nghĩa mô tả quốc gia/thành phố/địa danh
Word,terry,Mới - chưa có ảnh,1,a common English given name,Terry (tên riêng),terry,missing_words_analyzed,nghĩa mô tả tên người/tên riêng
