loai,thanh_phan,trang_thai,so_lan_xuat_hien,meaning_en,meaning_vi,vi_du_tu,nguon
Word,excite,Đã có trong MorphLink,1,,,excitability,missing_words_analyzed
Word,execute,Đã có trong MorphLink,1,,,executable,new_combinations
Word,exist,Đã có trong MorphLink,3,,,"existent, existential, preexist",missing_words_analyzed+new_combinations
Word,expand,Đã có trong MorphLink,2,,,"expandable, expansion",missing_words_analyzed+new_combinations
Word,expect,Đã có trong MorphLink,4,,,"expectancy, expectation, unexpected, unexpectedly",missing_words_analyzed+new_combinations
Word,experience,Đã có trong MorphLink,2,,,"inexperience, inexperienced",missing_words_analyzed+new_combinations
Word,experiment,Đã có trong MorphLink,1,,,experimentally,new_combinations
Word,expert,Đã có trong MorphLink,2,,,"expertise, inexpert",missing_words_analyzed+new_combinations
Word,expire,Đã có trong MorphLink,1,,,expiry,missing_words_analyzed
Word,explain,Đã có trong MorphLink,1,,,unexplained,missing_words_analyzed
Word,exploit,Đã có trong MorphLink,1,,,exploitation,missing_words_analyzed
Word,explore,Đã có trong MorphLink,2,,,"exploration, unexplored",missing_words_analyzed
Word,extreme,Đã có trong MorphLink,2,,,"extremer, extremest",new_combinations
Word,eye,Đã có trong MorphLink,1,,,eyepiece,missing_words_analyzed
Word,fabric,Đã có trong MorphLink,1,,,fabricated,new_combinations
Word,face,Đã có trong MorphLink,6+,,,"facebook, faceless, facelift, facepalm, facial, typeface",missing_words_analyzed+new_combinations
Word,fact,Đã có trong MorphLink,4,,,"artefact, artifact, factual, satisfactory",missing_words_analyzed
Word,faith,Đã có trong MorphLink,4,,,"faithfully, faithless, faithlessly, faithlessness",missing_words_analyzed+new_combinations
Word,fake,Đã có trong MorphLink,1,,,deepfake,new_combinations
Word,fall,Đã có trong MorphLink,4,,,"downfall, pitfall, shortfall, waterfall",missing_words_analyzed+new_combinations
Word,fame,Đã có trong MorphLink,3,,,"famine, famish, famous",new_combinations
Word,fancy,Đã có trong MorphLink,2,,,"fanciness, infancy",new_combinations
Word,far,Đã có trong MorphLink,1,,,faraway,missing_words_analyzed
Word,fare,Đã có trong MorphLink,1,,,welfare,missing_words_analyzed
Word,farm,Đã có trong MorphLink,1,,,farmhouse,missing_words_analyzed
Word,fashion,Đã có trong MorphLink,2,,,"fashionable, unfashionable",new_combinations
Word,fast,Đã có trong MorphLink,1,,,breakfast,missing_words_analyzed
Word,fate,Đã có trong MorphLink,1,,,fatally,new_combinations
Word,father,Đã có trong MorphLink,3,,,"fatherless, godfather, grandfather",missing_words_analyzed+new_combinations
Word,fault,Đã có trong MorphLink,4,,,"default, faultless, faultlessly, faulty",missing_words_analyzed+new_combinations
Word,fear,Đã có trong MorphLink,3,,,"fearless, fearlessly, fearlessness",new_combinations
Word,feature,Đã có trong MorphLink,2,,,"featureless, misfeature",new_combinations
Word,feed,Đã có trong MorphLink,3,,,"feedback, linefeed, underfeed",missing_words_analyzed+new_combinations
Word,feel,Đã có trong MorphLink,1,,,feeling,missing_words_analyzed
Word,fellow,Đã có trong MorphLink,1,,,fellowship,new_combinations
Word,field,Đã có trong MorphLink,3,,,"afield, backfield, battlefield",missing_words_analyzed+new_combinations
Word,fight,Đã có trong MorphLink,5,,,"bullfight, bullfighting, firefight, firefighter, firefighting",missing_words_analyzed+new_combinations
Word,figure,Đã có trong MorphLink,2,,,"figurative, figurehead",missing_words_analyzed
Word,fill,Đã có trong MorphLink,3,,,"fillet, landfill, unfilled",missing_words_analyzed+new_combinations
Word,film,Đã có trong MorphLink,1,,,filmmaker,missing_words_analyzed
Word,filter,Đã có trong MorphLink,2,,,"filterable, filtration",missing_words_analyzed+new_combinations
Word,finance,Đã có trong MorphLink,2,,,"financial, financier",missing_words_analyzed
Word,find,Đã có trong MorphLink,1,,,finding,missing_words_analyzed
Word,fine,Đã có trong MorphLink,6+,,,"confine, confinement, define, finale, finite, refine",missing_words_analyzed+new_combinations
Word,finger,Đã có trong MorphLink,2,,,"fingertip, ladyfinger",missing_words_analyzed+new_combinations
Word,finish,Đã có trong MorphLink,2,,,"refinish, unfinished",missing_words_analyzed+new_combinations
Word,fire,Đã có trong MorphLink,6+,,,"firearm, firebreak, firefighting, firewood, firework, wildfire",missing_words_analyzed+new_combinations
Word,firm,Đã có trong MorphLink,3,,,"affirm, confirm, infirm",missing_words_analyzed+new_combinations
Word,first,Đã có trong MorphLink,2,,,"firsthand, headfirst",missing_words_analyzed+new_combinations
Word,fish,Đã có trong MorphLink,6+,,,"fishbowl, fisherman, fishhook, fishtail, fishy, shellfish",missing_words_analyzed+new_combinations
Word,fit,Đã có trong MorphLink,1,,,fitting,missing_words_analyzed
Word,five,Đã có trong MorphLink,1,,,fifth,missing_words_analyzed
Word,fix,Đã có trong MorphLink,2,,,"fixture, suffix",missing_words_analyzed
Word,flag,Đã có trong MorphLink,2,,,"flagon, flagship",new_combinations
Word,flame,Đã có trong MorphLink,3,,,"flamage, flamer, inflammatory",missing_words_analyzed+new_combinations
Word,flash,Đã có trong MorphLink,1,,,flashy,missing_words_analyzed
Word,flat,Đã có trong MorphLink,3,,,"flatboat, flatter, flattest",new_combinations
Word,flavor,Đã có trong MorphLink,2,,,"flavorful, flavorless",new_combinations
Word,flaw,Đã có trong MorphLink,2,,,"flawless, flawlessly",missing_words_analyzed+new_combinations
Word,fleet,Đã có trong MorphLink,1,,,fleetest,new_combinations
Word,flight,Đã có trong MorphLink,2,,,"flightless, spaceflight",new_combinations
Word,float,Đã có trong MorphLink,2,,,"afloat, flotation",missing_words_analyzed
Word,flood,Đã có trong MorphLink,1,,,floodlight,missing_words_analyzed
Word,flour,Đã có trong MorphLink,1,,,flourish,new_combinations
Word,flow,Đã có trong MorphLink,5,,,"flowchart, flower, overflow, underflow, workflow",missing_words_analyzed+new_combinations
Word,flower,Đã có trong MorphLink,3,,,"cauliflower, flowerbed, wildflower",missing_words_analyzed+new_combinations
Word,flu,Đã có trong MorphLink,2,,,"effluent, fluent",missing_words_analyzed
Word,fluid,Đã có trong MorphLink,1,,,fluidly,new_combinations
Word,fold,Đã có trong MorphLink,3,,,"fourfold, hundredfold, threefold",new_combinations
Word,folk,Đã có trong MorphLink,1,,,folklore,missing_words_analyzed
Word,follow,Đã có trong MorphLink,1,,,following,missing_words_analyzed
Word,fond,Đã có trong MorphLink,3,,,"fondant, fondling, fondus",new_combinations
Word,food,Đã có trong MorphLink,2,,,"foodstuff, seafood",missing_words_analyzed
Word,foot,Đã có trong MorphLink,6+,,,"football, footbridge, foothold, footnote, footprint, footstep",missing_words_analyzed+new_combinations
Word,force,Đã có trong MorphLink,5,,,"forcefully, forcibly, reinforce, reinforcement, workforce",missing_words_analyzed+new_combinations
Word,forest,Đã có trong MorphLink,3,,,"deforestation, rainforest, reforestation",missing_words_analyzed+new_combinations
Word,forge,Đã có trong MorphLink,3,,,"forgery, forget, forgive",missing_words_analyzed+new_combinations
Word,forget,Đã có trong MorphLink,3,,,"forgetfulness, forgettable, unforgettable",missing_words_analyzed+new_combinations
Word,forgive,Đã có trong MorphLink,1,,,unforgiving,missing_words_analyzed
Word,form,Đã có trong MorphLink,6+,,,"format, formation, information, informational, platform, transformation",missing_words_analyzed+new_combinations
Word,formal,Đã có trong MorphLink,1,,,informal,new_combinations
Word,former,Đã có trong MorphLink,3,,,"informer, reformer, transformer",new_combinations
Word,forward,Đã có trong MorphLink,3,,,"forwarder, forwardest, straightforward",missing_words_analyzed+new_combinations
Word,found,Đã có trong MorphLink,4,,,"foundation, foundry, profound, unfounded",missing_words_analyzed+new_combinations
Word,four,Đã có trong MorphLink,3,,,"forty, fourfold, fourscore",missing_words_analyzed+new_combinations
Word,fragile,Đã có trong MorphLink,2,,,"fragiler, fragilest",new_combinations
Word,frame,Đã có trong MorphLink,2,,,"framework, mainframe",missing_words_analyzed+new_combinations
Word,franchise,Đã có trong MorphLink,2,,,"franchisee, franchiser",new_combinations
Word,fraud,Đã có trong MorphLink,1,,,fraudulent,missing_words_analyzed
Word,free,Đã có trong MorphLink,4,,,"freebase, freelance, freestanding, freewill",missing_words_analyzed+new_combinations
Word,frequent,Đã có trong MorphLink,4,,,"frequency, frequenter, frequentest, infrequent",missing_words_analyzed+new_combinations
Word,fresh,Đã có trong MorphLink,3,,,"afresh, freshet, freshwater",missing_words_analyzed+new_combinations
Word,friend,Đã có trong MorphLink,3,,,"friendless, friendship, unfriendliness",missing_words_analyzed+new_combinations
Word,front,Đã có trong MorphLink,6+,,,"confront, confrontation, frontally, frontier, riverfront, storefront",missing_words_analyzed+new_combinations
Word,fruit,Đã có trong MorphLink,3,,,"fruitless, fruitlessly, fruitlessness",new_combinations
Word,fuel,Đã có trong MorphLink,1,,,fuelling,new_combinations
Word,fulfil,Đã có trong MorphLink,1,,,fulfilling,new_combinations
Word,full,Đã có trong MorphLink,3,,,"fulfill, fully, overfull",missing_words_analyzed+new_combinations
Word,fun,Đã có trong MorphLink,1,,,funny,missing_words_analyzed
Word,function,Đã có trong MorphLink,3,,,"dysfunction, functionality, functionally",missing_words_analyzed+new_combinations
Word,fund,Đã có trong MorphLink,2,,,"crowdfund, underfunded",missing_words_analyzed+new_combinations
Word,fur,Đã có trong MorphLink,1,,,furry,missing_words_analyzed
Word,further,Đã có trong MorphLink,2,,,"furthermore, furthermost",missing_words_analyzed+new_combinations
Word,game,Đã có trong MorphLink,4,,,"gameness, gamer, gamest, gamine",new_combinations
Word,gang,Đã có trong MorphLink,3,,,"gangling, ganglion, gangly",new_combinations
Word,garden,Đã có trong MorphLink,1,,,gardenia,new_combinations
Word,gas,Đã có trong MorphLink,2,,,"gaseous, gasoline",missing_words_analyzed
Word,gate,Đã có trong MorphLink,1,,,gateway,missing_words_analyzed
Word,gather,Đã có trong MorphLink,2,,,"gatherer, gathering",missing_words_analyzed+new_combinations
Word,gaze,Đã có trong MorphLink,2,,,"gazette, gazillion",new_combinations
Word,gear,Đã có trong MorphLink,1,,,headgear,missing_words_analyzed
Word,gen,Đã có trong MorphLink,1,,,homogenize,missing_words_analyzed
Word,generous,Đã có trong MorphLink,2,,,"generosity, overgenerous",missing_words_analyzed+new_combinations
Word,gentle,Đã có trong MorphLink,2,,,"gentleman, gently",missing_words_analyzed
Word,get,Đã có trong MorphLink,1,,,getaway,missing_words_analyzed
Word,ghost,Đã có trong MorphLink,2,,,"ghostwrite, ghostwriter",new_combinations
Word,girl,Đã có trong MorphLink,1,,,papergirl,new_combinations
Word,give,Đã có trong MorphLink,1,,,caregiver,missing_words_analyzed
Word,globe,Đã có trong MorphLink,1,,,globally,new_combinations
Word,glory,Đã có trong MorphLink,1,,,glorious,new_combinations
Word,go,Đã có trong MorphLink,4,,,"forgo, ongoing, outgo, undergo",missing_words_analyzed
Word,goal,Đã có trong MorphLink,2,,,"goalie, goaltender",new_combinations
Word,good,Đã có trong MorphLink,2,,,"goodie, goodwill",missing_words_analyzed+new_combinations
Word,govern,Đã có trong MorphLink,4,,,"governable, governmental, nongovernmental, ungovernable",missing_words_analyzed+new_combinations
Word,grace,Đã có trong MorphLink,4,,,"gracefully, graceless, gracelessly, gracelessness",missing_words_analyzed+new_combinations
Word,grade,Đã có trong MorphLink,4,,,"biodegradable, degradation, degrade, downgrade",missing_words_analyzed+new_combinations
Word,graduate,Đã có trong MorphLink,2,,,"postgraduate, undergraduate",new_combinations
Word,grain,Đã có trong MorphLink,1,,,granary,missing_words_analyzed
Word,grand,Đã có trong MorphLink,5,,,"granddaughter, grandee, grandfather, grandmother, grandson",missing_words_analyzed+new_combinations
Word,grass,Đã có trong MorphLink,3,,,"bluegrass, grassland, grassy",missing_words_analyzed+new_combinations
Word,grave,Đã có trong MorphLink,2,,,"graveling, gravity",new_combinations
Word,green,Đã có trong MorphLink,2,,,"greenhouse, wintergreen",missing_words_analyzed+new_combinations
Word,grid,Đã có trong MorphLink,1,,,gridlock,missing_words_analyzed
Word,grind,Đã có trong MorphLink,1,,,grindstone,missing_words_analyzed
Word,ground,Đã có trong MorphLink,6+,,,"aground, background, groundless, groundwork, playground, underground",missing_words_analyzed+new_combinations
Word,group,Đã có trong MorphLink,2,,,"grouper, groupie",new_combinations
Word,grow,Đã có trong MorphLink,3,,,"growling, overgrow, overgrowth",new_combinations
Word,guard,Đã có trong MorphLink,4,,,"guardianship, guardrail, safeguard, unguarded",missing_words_analyzed
Word,guide,Đã có trong MorphLink,2,,,"guidebook, guideline",missing_words_analyzed
Word,guilt,Đã có trong MorphLink,2,,,"guiltless, guilty",missing_words_analyzed+new_combinations
Word,gun,Đã có trong MorphLink,2,,,"gunpowder, handgun",missing_words_analyzed
Word,gut,Đã có trong MorphLink,1,,,gutted,missing_words_analyzed
Word,habit,Đã có trong MorphLink,5,,,"habitable, habitation, habitual, habituate, inhabitable",missing_words_analyzed+new_combinations
Word,hair,Đã có trong MorphLink,2,,,"haircut, hairless",missing_words_analyzed+new_combinations
Word,halt,Đã có trong MorphLink,1,,,halter,new_combinations
Word,hand,Đã có trong MorphLink,6+,,,"firsthand, handgun, handicraft, handmade, handwrite, handwritten",missing_words_analyzed+new_combinations
Word,handle,Đã có trong MorphLink,1,,,handlebar,missing_words_analyzed
Word,hang,Đã có trong MorphLink,2,,,"hangar, overhang",new_combinations
Word,hard,Đã có trong MorphLink,6+,,,"hardline, hardliner, hardship, hardware, hardwood, hardy",missing_words_analyzed+new_combinations
Word,harm,Đã có trong MorphLink,4,,,"harmless, harmlessly, harmlessness, unharmed",missing_words_analyzed+new_combinations
Word,hate,Đã có trong MorphLink,1,,,hater,new_combinations
Word,hazard,Đã có trong MorphLink,1,,,hazardous,new_combinations
Word,head,Đã có trong MorphLink,6+,,,"ahead, arrowhead, figurehead, headache, heading, headquarter",missing_words_analyzed+new_combinations
Word,heal,Đã có trong MorphLink,1,,,health,new_combinations
Word,health,Đã có trong MorphLink,3,,,"healthcare, healthy, unhealthy",missing_words_analyzed+new_combinations
Word,hear,Đã có trong MorphLink,3,,,"hearth, overhear, unheard",missing_words_analyzed+new_combinations
Word,heart,Đã có trong MorphLink,6+,,,"heartbeat, heartfelt, heartland, heartless, heartlessness, wholeheartedly",missing_words_analyzed+new_combinations
Word,heat,Đã có trong MorphLink,2,,,"overheat, reheat",new_combinations
Word,heaven,Đã có trong MorphLink,1,,,heavenward,new_combinations
Word,hell,Đã có trong MorphLink,1,,,hellion,new_combinations
Word,help,Đã có trong MorphLink,4,,,"helpless, helplessly, helplessness, helpline",new_combinations
Word,her,Đã có trong MorphLink,2,,,"coherence, inherently",missing_words_analyzed
Word,hero,Đã có trong MorphLink,2,,,"heroically, heroics",missing_words_analyzed+new_combinations
Word,hide,Đã có trong MorphLink,2,,,"hideous, horsehide",new_combinations
Word,high,Đã có trong MorphLink,4,,,"highland, highlight, hightail, highway",missing_words_analyzed+new_combinations
Word,hill,Đã có trong MorphLink,1,,,downhill,new_combinations
Word,hire,Đã có trong MorphLink,1,,,rehire,new_combinations
Word,hold,Đã có trong MorphLink,6+,,,"foothold, holding, household, shareholder, stronghold, withhold",missing_words_analyzed
Word,holy,Đã có trong MorphLink,1,,,holiday,missing_words_analyzed
Word,home,Đã có trong MorphLink,6+,,,"homecoming, homelessness, homeowner, homesickness, hometown, homework",missing_words_analyzed+new_combinations
Word,honest,Đã có trong MorphLink,4,,,"dishonesty, honester, honestest, honesty",missing_words_analyzed+new_combinations
Word,honor,Đã có trong MorphLink,2,,,"dishonorable, honorable",new_combinations
Word,hook,Đã có trong MorphLink,1,,,fishhook,new_combinations
Word,hope,Đã có trong MorphLink,3,,,"hopeless, hopelessly, hopelessness",new_combinations
Word,horn,Đã có trong MorphLink,2,,,"hornet, hornless",new_combinations
Word,horse,Đã có trong MorphLink,3,,,"horsehide, horsemanship, horsetail",missing_words_analyzed+new_combinations
Word,host,Đã có trong MorphLink,2,,,"hostage, hostile",new_combinations
Word,house,Đã có trong MorphLink,6+,,,"greenhouse, household, housewife, housework, storehouse, warehouse",missing_words_analyzed+new_combinations
Word,how,Đã có trong MorphLink,2,,,"however, somehow",missing_words_analyzed
Word,human,Đã có trong MorphLink,6+,,,"humanest, humankind, humanness, humanoid, inhuman, nonhuman",missing_words_analyzed+new_combinations
Word,humble,Đã có trong MorphLink,1,,,humbleness,new_combinations
Word,humor,Đã có trong MorphLink,3,,,"humorless, humorlessness, humorous",new_combinations
Word,hundred,Đã có trong MorphLink,1,,,hundredfold,new_combinations
Word,hurry,Đã có trong MorphLink,1,,,unhurried,missing_words_analyzed
Word,hurt,Đã có trong MorphLink,1,,,hurtling,new_combinations
Word,husband,Đã có trong MorphLink,1,,,househusband,new_combinations
Word,ice,Đã có trong MorphLink,1,,,icy,missing_words_analyzed
Word,ideal,Đã có trong MorphLink,1,,,idealistic,missing_words_analyzed
Word,image,Đã có trong MorphLink,2,,,"imagery, imagine",missing_words_analyzed+new_combinations
Word,imagine,Đã có trong MorphLink,2,,,"imagination, imaginatively",missing_words_analyzed
Word,immune,Đã có trong MorphLink,1,,,autoimmune,new_combinations
Word,improve,Đã có trong MorphLink,1,,,improvable,new_combinations
Word,incur,Đã có trong MorphLink,3,,,"incurable, incurious, incurring",new_combinations
Word,indulge,Đã có trong MorphLink,1,,,overindulge,new_combinations
Word,industry,Đã có trong MorphLink,2,,,"industrially, industrious",new_combinations
Word,infer,Đã có trong MorphLink,1,,,inferring,new_combinations
Word,inform,Đã có trong MorphLink,3,,,"informally, misinformation, uninformed",missing_words_analyzed+new_combinations
Word,injure,Đã có trong MorphLink,1,,,injury,missing_words_analyzed
Word,insert,Đã có trong MorphLink,1,,,reinsert,new_combinations
Word,instinct,Đã có trong MorphLink,1,,,instinctively,missing_words_analyzed
Word,instrument,Đã có trong MorphLink,1,,,instrumentalist,missing_words_analyzed
Word,intense,Đã có trong MorphLink,1,,,intensest,new_combinations
Word,interest,Đã có trong MorphLink,2,,,"interestingly, uninterested",missing_words_analyzed
Word,interpret,Đã có trong MorphLink,1,,,misinterpretation,missing_words_analyzed
Word,invade,Đã có trong MorphLink,1,,,invasive,missing_words_analyzed
Word,invite,Đã có trong MorphLink,3,,,"invitation, invitingly, uninvited",missing_words_analyzed
Word,iron,Đã có trong MorphLink,1,,,ironically,missing_words_analyzed
Word,jail,Đã có trong MorphLink,2,,,"jailbreak, jailor",new_combinations
Word,job,Đã có trong MorphLink,1,,,joblessness,missing_words_analyzed
Word,join,Đã có trong MorphLink,1,,,rejoin,new_combinations
Word,journey,Đã có trong MorphLink,1,,,journeyman,missing_words_analyzed
Word,judge,Đã có trong MorphLink,4,,,"judgemental, judgeship, judgment, misjudgment",missing_words_analyzed+new_combinations
Word,jump,Đã có trong MorphLink,1,,,jumpsuit,new_combinations
Word,just,Đã có trong MorphLink,6+,,,"adjustable, adjustment, justest, justification, readjust, readjustment",missing_words_analyzed+new_combinations
Word,keep,Đã có trong MorphLink,1,,,shopkeeper,missing_words_analyzed
Word,kick,Đã có trong MorphLink,1,,,kickstand,new_combinations
Word,kill,Đã có trong MorphLink,3,,,"overkill, painkiller, roadkill",missing_words_analyzed+new_combinations
Word,kind,Đã có trong MorphLink,1,,,kindling,new_combinations
Word,king,Đã có trong MorphLink,6+,,,"biking, kingship, panicking, planking, thinking, trafficking",new_combinations
Word,know,Đã có trong MorphLink,4,,,"knowable, knowledge, unknowable, unknowingly",missing_words_analyzed+new_combinations
Word,labor,Đã có trong MorphLink,5,,,"collaborate, collaborative, elaborate, laboratory, laboriously",missing_words_analyzed
Word,lady,Đã có trong MorphLink,2,,,"ladyfinger, ladyship",new_combinations
Word,land,Đã có trong MorphLink,6+,,,"farmland, landlord, landmark, landscape, mainland, wetland",missing_words_analyzed+new_combinations
Word,large,Đã có trong MorphLink,1,,,largess,new_combinations
Word,late,Đã có trong MorphLink,6+,,,"collate, dilate, oblate, prelate, relate, translate",missing_words_analyzed+new_combinations
Word,laugh,Đã có trong MorphLink,2,,,"laughable, laughter",missing_words_analyzed+new_combinations
Word,law,Đã có trong MorphLink,1,,,lawyer,missing_words_analyzed
Word,lay,Đã có trong MorphLink,2,,,"bricklayer, layout",missing_words_analyzed
Word,lead,Đã có trong MorphLink,1,,,leadership,missing_words_analyzed
Word,leaf,Đã có trong MorphLink,2,,,"leafless, leafy",missing_words_analyzed+new_combinations
Word,least,Đã có trong MorphLink,1,,,leastwise,new_combinations
Word,leave,Đã có trong MorphLink,1,,,leaven,new_combinations
Word,left,Đã có trong MorphLink,6+,,,"copyleft, lefter, leftest, leftie, leftmost, leftover",missing_words_analyzed+new_combinations
Word,leg,Đã có trong MorphLink,2,,,"legged, legible",missing_words_analyzed
Word,legal,Đã có trong MorphLink,2,,,"illegal, illegally",missing_words_analyzed
Word,length,Đã có trong MorphLink,3,,,"lengthwise, lengthy, wavelength",missing_words_analyzed+new_combinations
Word,less,Đã có trong MorphLink,6+,,,"backless, baseless, blameless, bloodless, nevertheless, nonetheless",missing_words_analyzed+new_combinations
Word,lethal,Đã có trong MorphLink,1,,,lethally,new_combinations
Word,letter,Đã có trong MorphLink,1,,,letterbomb,new_combinations
Word,level,Đã có trong MorphLink,2,,,"levelling, levelness",new_combinations
Word,liable,Đã có trong MorphLink,2,,,"liability, reliable",missing_words_analyzed+new_combinations
Word,license,Đã có trong MorphLink,1,,,unlicensed,missing_words_analyzed
Word,lie,Đã có trong MorphLink,1,,,liar,missing_words_analyzed
Word,life,Đã có trong MorphLink,6+,,,"afterlife, lifeboat, lifeless, lifestyle, lifetime, wildlife",missing_words_analyzed+new_combinations
Word,lift,Đã có trong MorphLink,3,,,"facelift, shoplift, weightlifter",missing_words_analyzed+new_combinations
Word,light,Đã có trong MorphLink,6+,,,"highlight, lighthouse, lightning, spotlight, streetlight, sunlight",missing_words_analyzed+new_combinations
Word,like,Đã có trong MorphLink,5,,,"alike, godlike, likeable, likeableness, likewise",missing_words_analyzed+new_combinations
Word,limb,Đã có trong MorphLink,2,,,"limber, limbless",new_combinations
Word,limit,Đã có trong MorphLink,3,,,"limitation, limitless, unlimited",missing_words_analyzed+new_combinations
Word,line,Đã có trong MorphLink,6+,,,"baseline, coastline, deadline, guideline, shoreline, timeline",missing_words_analyzed+new_combinations
Word,linger,Đã có trong MorphLink,1,,,lingerie,new_combinations
Word,link,Đã có trong MorphLink,2,,,"hyperlink, linker",new_combinations
Word,lion,Đã có trong MorphLink,3,,,"ganglion, medallion, rebellion",new_combinations
Word,lip,Đã có trong MorphLink,1,,,lipstick,missing_words_analyzed
Word,list,Đã có trong MorphLink,6+,,,"checklist, listen, listless, playlist, shortlist, unlisted",missing_words_analyzed+new_combinations
Word,live,Đã có trong MorphLink,4,,,"alive, liveable, livelihood, livestock",missing_words_analyzed+new_combinations
Word,liver,Đã có trong MorphLink,1,,,deliver,new_combinations
Word,load,Đã có trong MorphLink,6+,,,"caseload, download, loadable, loadstar, loadstone, workload",missing_words_analyzed+new_combinations
Word,loan,Đã có trong MorphLink,1,,,loanword,missing_words_analyzed
Word,lock,Đã có trong MorphLink,5,,,"gridlock, headlock, lockable, locket, lockstep",missing_words_analyzed+new_combinations
Word,log,Đã có trong MorphLink,6+,,,"biologist, biology, ecologist, neurological, psychologist, psychology",missing_words_analyzed
Word,logic,Đã có trong MorphLink,1,,,logically,new_combinations
Word,long,Đã có trong MorphLink,4,,,"belong, longitudinal, oblong, overlong",missing_words_analyzed+new_combinations
Word,look,Đã có trong MorphLink,1,,,overlook,new_combinations
Word,loom,Đã có trong MorphLink,1,,,heirloom,missing_words_analyzed
Word,lord,Đã có trong MorphLink,3,,,"landlord, lordship, overlord",missing_words_analyzed+new_combinations
Word,loud,Đã có trong MorphLink,2,,,"aloud, loudspeaker",missing_words_analyzed
Word,love,Đã có trong MorphLink,5,,,"beloved, loveable, loveless, lovingly, unloved",missing_words_analyzed+new_combinations
Word,low,Đã có trong MorphLink,1,,,lowland,missing_words_analyzed
Word,loyal,Đã có trong MorphLink,4,,,"disloyalty, loyaler, loyalest, loyalty",missing_words_analyzed+new_combinations
Word,luck,Đã có trong MorphLink,3,,,"luckily, luckless, lucky",missing_words_analyzed+new_combinations
Word,luxury,Đã có trong MorphLink,3,,,"luxuriate, luxuriated, luxurious",new_combinations
Word,lyric,Đã có trong MorphLink,1,,,lyrically,new_combinations
Word,machine,Đã có trong MorphLink,2,,,"machinable, machinery",missing_words_analyzed+new_combinations
Word,magic,Đã có trong MorphLink,1,,,magically,new_combinations
Word,mail,Đã có trong MorphLink,3,,,"email, mailbomb, voicemail",missing_words_analyzed+new_combinations
Word,main,Đã có trong MorphLink,5,,,"mainframe, mainland, mainline, mainstream, remain",missing_words_analyzed+new_combinations
Word,maintain,Đã có trong MorphLink,3,,,"maintainable, maintainer, maintenance",missing_words_analyzed+new_combinations
Word,major,Đã có trong MorphLink,1,,,majorly,new_combinations
Word,make,Đã có trong MorphLink,3,,,"filmmaker, makeup, troublemaker",missing_words_analyzed
Word,male,Đã có trong MorphLink,2,,,"malaria, malice",new_combinations
Word,man,Đã có trong MorphLink,6+,,,"batsman, businessman, businessmen, craftsman, journeyman, manpower",missing_words_analyzed
Word,manage,Đã có trong MorphLink,2,,,"manageable, unmanageable",new_combinations
Word,manifest,Đã có trong MorphLink,1,,,manifestation,missing_words_analyzed
Word,manner,Đã có trong MorphLink,1,,,mannered,missing_words_analyzed
Word,margin,Đã có trong MorphLink,2,,,"marginalia, marginally",missing_words_analyzed+new_combinations
Word,marine,Đã có trong MorphLink,4,,,"marinade, marinate, marinated, mariner",new_combinations
Word,mark,Đã có trong MorphLink,6+,,,"benchmark, landmark, marking, remarkably, unmarked, watermark",missing_words_analyzed+new_combinations
Word,market,Đã có trong MorphLink,3,,,"marketable, marketplace, upmarket",missing_words_analyzed+new_combinations
Word,marriage,Đã có trong MorphLink,1,,,marriageable,new_combinations
Word,marry,Đã có trong MorphLink,1,,,marriage,new_combinations
Word,mass,Đã có trong MorphLink,5,,,"amass, landmass, massacre, massage, massively",missing_words_analyzed+new_combinations
Word,master,Đã có trong MorphLink,3,,,"masterpiece, mastery, postmaster",missing_words_analyzed+new_combinations
Word,match,Đã có trong MorphLink,4,,,"matchbook, matchbox, matchless, rematch",missing_words_analyzed+new_combinations
Word,mate,Đã có trong MorphLink,6+,,,"automate, automatic, automatics, classmate, mature, soulmate",missing_words_analyzed+new_combinations
Word,may,Đã có trong MorphLink,1,,,maybe,missing_words_analyzed
Word,meal,Đã có trong MorphLink,1,,,mealtime,missing_words_analyzed
Word,mean,Đã có trong MorphLink,4,,,"demean, meaning, meantime, meanwhile",missing_words_analyzed+new_combinations
Word,measure,Đã có trong MorphLink,2,,,"measurably, measureless",missing_words_analyzed+new_combinations
Word,medal,Đã có trong MorphLink,1,,,medallion,new_combinations
Word,medicine,Đã có trong MorphLink,1,,,medicinally,new_combinations
Word,meet,Đã có trong MorphLink,1,,,meeting,missing_words_analyzed
Word,melt,Đã có trong MorphLink,1,,,meltdown,missing_words_analyzed+new_combinations
Word,member,Đã có trong MorphLink,3,,,"membership, nonmember, remember",new_combinations
Word,mental,Đã có trong MorphLink,6+,,,"departmental, departmentalize, developmental, governmental, interdepartmental, judgemental",new_combinations
Word,mention,Đã có trong MorphLink,1,,,aforementioned,missing_words_analyzed
Word,mere,Đã có trong MorphLink,1,,,cashmere,new_combinations
Word,merge,Đã có trong MorphLink,2,,,"emerge, emergence",missing_words_analyzed
Word,merit,Đã có trong MorphLink,1,,,meritocracy,missing_words_analyzed
Word,mess,Đã có trong MorphLink,2,,,"message, messy",missing_words_analyzed+new_combinations
Word,metal,Đã có trong MorphLink,1,,,metallurgist,missing_words_analyzed
Word,method,Đã có trong MorphLink,2,,,"methodical, methodology",missing_words_analyzed
Word,mile,Đã có trong MorphLink,2,,,"milepost, milestone",missing_words_analyzed+new_combinations
